Series_reference,Period,Data_value,Suppressed,Status,Units,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BLDA.S306304,2011.04,4.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306304,2012.04,5.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306304,2013.04,8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306304,2014.04,5.6,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306304,2015.04,5.7,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306304,2016.04,6.5,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306304,2017.04,5.6,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306304,2018.04,4.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306304,2019.04,4.8,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306304,2020.04,4.3,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306305,1996.05,4.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306305,1997.05,5.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306305,1998.05,5.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306305,1999.05,4.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306305,2000.05,4.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306305,2001.05,4.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306305,2002.05,5.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306305,2003.05,6.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306305,2004.05,6.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306305,2005.05,6.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306305,2006.05,7.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306305,2007.05,10,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306305,2008.05,9.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306305,2009.05,5.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306305,2010.05,5.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306305,2011.05,4.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306305,2012.05,6.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306305,2013.05,7.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306305,2014.05,5.6,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306305,2015.05,5.9,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306305,2016.05,6.5,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306305,2017.05,5.5,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306305,2018.05,4.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306305,2019.05,4.9,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306305,2020.05,4.3,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306306,1996.06,4.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306306,1997.06,5.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306306,1998.06,5.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306306,1999.06,4.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306306,2000.06,4.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306306,2001.06,4.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306306,2002.06,5.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306306,2003.06,6.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306306,2004.06,6.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306306,2005.06,7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306306,2006.06,7.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306306,2007.06,10.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306306,2008.06,9.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306306,2009.06,5.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306306,2010.06,5.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306306,2011.06,4.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306306,2012.06,6.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306306,2013.06,7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306306,2014.06,5.8,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306306,2015.06,6.1,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306306,2016.06,6.3,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306306,2017.06,5.5,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306306,2018.06,4.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306306,2019.06,4.7,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306306,2020.06,4.3,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306307,1996.07,5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306307,1997.07,5.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306307,1998.07,4.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306307,1999.07,4.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306307,2000.07,4.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306307,2001.07,4.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306307,2002.07,5.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306307,2003.07,6.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306307,2004.07,6.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306307,2005.07,6.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306307,2006.07,7.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306307,2007.07,11.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306307,2008.07,8.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306307,2009.07,5.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306307,2010.07,5.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306307,2011.07,4.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306307,2012.07,6.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306307,2013.07,7.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306307,2014.07,5.5,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306307,2015.07,6.2,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306307,2016.07,6,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306307,2017.07,5.8,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306307,2018.07,4.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306307,2019.07,4.9,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306307,2020.07,3.9,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306308,1996.08,5.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306308,1997.08,5.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306308,1998.08,4.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306308,1999.08,4.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306308,2000.08,4.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306308,2001.08,4.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306308,2002.08,5.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306308,2003.08,6.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306308,2004.08,6.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306308,2005.08,6.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306308,2006.08,8.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306308,2007.08,10.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306308,2008.08,8.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306308,2009.08,5.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306308,2010.08,5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306308,2011.08,4.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306308,2012.08,7.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306308,2013.08,7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306308,2014.08,5.3,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306308,2015.08,6.2,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306308,2016.08,6,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306308,2017.08,5.4,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306308,2018.08,4.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306308,2019.08,5.1,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306308,2020.08,3.7,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306309,1996.09,5.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306309,1997.09,5.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306309,1998.09,4.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306309,1999.09,4.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306309,2000.09,4.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306309,2001.09,5.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306309,2002.09,5.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306309,2003.09,7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306309,2004.09,6.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306309,2005.09,6.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306309,2006.09,8.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306309,2007.09,10.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306309,2008.09,8.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306309,2009.09,5.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306309,2010.09,5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306309,2011.09,4.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306309,2012.09,7.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306309,2013.09,7.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306309,2014.09,4.9,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306309,2015.09,6.5,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306309,2016.09,5.8,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306309,2017.09,5.5,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306309,2018.09,5.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306309,2019.09,4.5,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306309,2020.09,3.7,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306310,1996.10,5.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306310,1997.10,5.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306310,1998.10,4.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306310,1999.10,4.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306310,2000.10,4.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306310,2001.10,5.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306310,2002.10,6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306310,2003.10,7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306310,2004.10,6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306310,2005.10,6.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306310,2006.10,8.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306310,2007.10,10.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306310,2008.10,8.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306310,2009.10,5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306310,2010.10,5.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306310,2011.10,4.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306310,2012.10,7.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306310,2013.10,6.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306310,2014.10,5,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306310,2015.10,6.3,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306310,2016.10,5.7,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306310,2017.10,5.5,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306310,2018.10,5.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306310,2019.10,4.5,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306311,1996.11,5.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306311,1997.11,5.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306311,1998.11,4.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306311,1999.11,4.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306311,2000.11,4.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306311,2001.11,5.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306311,2002.11,6.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306311,2003.11,7.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306311,2004.11,6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306311,2005.11,7.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306311,2006.11,8.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306311,2007.11,11.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306311,2008.11,7.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306311,2009.11,5.1,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306311,2010.11,5.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306311,2011.11,5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306311,2012.11,7.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306311,2013.11,6.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306311,2014.11,4.9,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306311,2015.11,6.6,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306311,2016.11,5.7,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306311,2017.11,5.4,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306311,2018.11,5.6,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306311,2019.11,4.2,n,P,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306312,1996.12,5.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306312,1997.12,5.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306312,1998.12,4.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306312,1999.12,4.3,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306312,2000.12,4.4,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306312,2001.12,5.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306312,2002.12,6.5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306312,2003.12,6.9,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306312,2004.12,6.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306312,2005.12,7.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306312,2006.12,8.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306312,2007.12,10.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306312,2008.12,7.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306312,2009.12,5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306312,2010.12,5.2,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306312,2011.12,5,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306312,2012.12,7.8,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306312,2013.12,6.7,n,F,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
BLDA.S306312,2014.12,4.8,n,R,Number,0,Building Consents - BLD,Dwellings consented per 1000 residents by territorial authority,Ashburton District,,,,
